model,round,trait,family,game,a_star,dose,base0,cue0,null0,shift0,nullshift0,abs_shift,abs_nullshift,shift_pref,nullshift_pref,net_pref,base_pref,n_pairs,flips,flips_aligned
llama31_instruct,10,risk,trait,NcPd,0,1.0,1.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667,-0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.6666666666666667,-0.6666666666666667,0.0,1.0,3,2,0
llama31_instruct,10,risk,trait,NcSh,0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.6666666666666666,3,1,0
llama31_instruct,10,risk,trait,PcAs,0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666666,3,1,0
llama31_instruct,10,risk,trait,PcBa,0,2.0,1.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667,-0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.6666666666666667,-0.6666666666666667,0.0,1.0,3,2,0
llama31_instruct,10,risk,trait,PcCh,0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3,2,1
llama31_instruct,10,risk,trait,PcCo,0,2.0,1.0,0.3333333333333333,0.6666666666666666,-0.6666666666666667,-0.33333333333333337,0.6666666666666667,0.33333333333333337,-0.6666666666666667,-0.33333333333333337,-0.33333333333333337,1.0,3,2,0
llama31_instruct,10,risk,trait,PcHr,0,2.0,1.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667,-0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.6666666666666667,-0.6666666666666667,0.0,1.0,3,2,0
llama31_instruct,10,risk,trait,PcNc,0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666666,3,1,0
llama31_instruct,10,risk,trait,PcPc,0,2.0,1.0,0.3333333333333333,0.6666666666666666,-0.6666666666666667,-0.33333333333333337,0.6666666666666667,0.33333333333333337,-0.6666666666666667,-0.33333333333333337,-0.33333333333333337,1.0,3,2,0
llama31_instruct,10,risk,trait,PcPd,0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,3,2,1
llama31_instruct,10,risk,trait,PcSh,0,2.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.33333333333333337,-0.33333333333333337,0.0,1.0,3,1,0
llama31_instruct,10,risk,trait,PdAs,1,-1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0,0.33333333333333337,3,1,1
llama31_instruct,10,risk,trait,PdBa,1,-1.0,1.0,0.3333333333333333,0.6666666666666666,-0.6666666666666667,-0.33333333333333337,0.6666666666666667,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.0,3,2,2
llama31_instruct,10,risk,trait,PdCh,1,-1.0,1.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667,-0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.0,0.0,3,2,2
llama31_instruct,10,risk,trait,PdCo,1,-1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.33333333333333337,3,0,0
llama31_instruct,10,risk,trait,PdHr,1,-1.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.0,0.0,3,1,1
llama31_instruct,10,risk,trait,PdSh,1,-1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0,0.33333333333333337,3,1,1
llama31_instruct,10,risk,trait,ShAs,1,-1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,-0.0,-0.3333333333333333,0.6666666666666667,3,1,0
llama31_instruct,10,risk,trait,ShBa,1,-1.0,1.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667,-0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.0,0.0,3,2,2
llama31_instruct,10,risk,trait,ShCh,1,-1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0,0.33333333333333337,3,1,1
llama31_instruct,10,risk,trait,ShSh,1,-1.0,1.0,0.6666666666666666,1.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,-0.0,0.33333333333333337,0.0,3,1,1
llama31_instruct,10,loss,trait,AsAs,1,-1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,-0.0,-0.33333333333333337,0.33333333333333337,3,1,0
llama31_instruct,10,loss,trait,AsBa,1,-1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,-0.0,-0.33333333333333337,0.33333333333333337,3,1,0
llama31_instruct,10,loss,trait,BaBa,0,1.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,1.0,3,0,0
llama31_instruct,10,loss,trait,ChAs,0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.6666666666666667,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,ChBa,0,1.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,0.0,-0.6666666666666667,0.6666666666666667,1.0,3,0,0
llama31_instruct,10,loss,trait,CmAs,1,-2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,-0.0,0.3333333333333333,-0.3333333333333333,0.33333333333333337,3,0,0
llama31_instruct,10,loss,trait,CmBa,1,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,3,0,0
llama31_instruct,10,loss,trait,CmCh,1,-2.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,-0.0,0.33333333333333337,-0.33333333333333337,0.0,3,0,0
llama31_instruct,10,loss,trait,CmCm,1,-2.0,1.0,0.6666666666666666,0.3333333333333333,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.6666666666666667,-0.33333333333333337,0.0,3,1,1
llama31_instruct,10,loss,trait,CmCo,1,-2.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.0,-0.6666666666666667,-0.0,-0.6666666666666667,0.6666666666666667,3,2,0
llama31_instruct,10,loss,trait,CmHr,1,-2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,-0.0,0.3333333333333333,-0.3333333333333333,0.33333333333333337,3,0,0
llama31_instruct,10,loss,trait,CmNc,1,-2.0,0.6666666666666666,1.0,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.33333333333333337,0.3333333333333333,-0.33333333333333337,0.3333333333333333,-0.6666666666666667,0.33333333333333337,3,1,0
llama31_instruct,10,loss,trait,CmPc,1,-2.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,-0.0,0.33333333333333337,-0.33333333333333337,0.0,3,0,0
llama31_instruct,10,loss,trait,CmPd,1,-2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.33333333333333337,3,0,0
llama31_instruct,10,loss,trait,CmSh,1,-2.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,-0.0,0.6666666666666667,-0.6666666666666667,0.0,3,0,0
llama31_instruct,10,loss,trait,CoAs,0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3,1,1
llama31_instruct,10,loss,trait,CoBa,0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,3,0,0
llama31_instruct,10,loss,trait,CoCh,0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,3,2,1
llama31_instruct,10,loss,trait,CoCo,0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,CoSh,0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,DlAs,1,-2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,-0.0,-0.3333333333333333,0.6666666666666667,3,1,0
llama31_instruct,10,loss,trait,DlBa,1,-2.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,-0.0,0.6666666666666667,-0.6666666666666667,0.0,3,0,0
llama31_instruct,10,loss,trait,DlCh,1,-2.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,-0.0,0.6666666666666667,-0.6666666666666667,0.0,3,0,0
llama31_instruct,10,loss,trait,DlCm,1,-2.0,0.6666666666666666,1.0,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.33333333333333337,0.3333333333333333,-0.33333333333333337,0.3333333333333333,-0.6666666666666667,0.33333333333333337,3,1,0
llama31_instruct,10,loss,trait,DlCo,1,-2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.33333333333333337,3,0,0
llama31_instruct,10,loss,trait,DlDl,1,-2.0,1.0,0.3333333333333333,0.6666666666666666,-0.6666666666666667,-0.33333333333333337,0.6666666666666667,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.0,3,2,2
llama31_instruct,10,loss,trait,DlHa,1,-2.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,-0.0,-0.33333333333333337,0.33333333333333337,3,1,0
llama31_instruct,10,loss,trait,DlHr,1,-2.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.33333333333333337,0.0,0.33333333333333337,-0.0,-0.33333333333333337,0.33333333333333337,0.33333333333333337,3,0,0
llama31_instruct,10,loss,trait,DlNc,1,-2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.33333333333333337,3,0,0
llama31_instruct,10,loss,trait,DlPc,1,-2.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,1.0,3,1,0
llama31_instruct,10,loss,trait,DlPd,1,-2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,-0.0,-0.3333333333333333,0.6666666666666667,3,1,0
llama31_instruct,10,loss,trait,DlSh,1,-2.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,-0.0,0.6666666666666667,-0.6666666666666667,0.0,3,0,0
llama31_instruct,10,loss,trait,HaAs,0,2.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,1.0,3,0,0
llama31_instruct,10,loss,trait,HaBa,0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.6666666666666667,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,HaCh,0,2.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,1.0,3,0,0
llama31_instruct,10,loss,trait,HaCm,0,2.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,HaCo,0,2.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,0.0,-0.6666666666666667,0.6666666666666667,1.0,3,0,0
llama31_instruct,10,loss,trait,HaHa,0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.6666666666666667,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,HaHr,0,2.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,HaNc,0,2.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,0.0,-0.6666666666666667,0.6666666666666667,1.0,3,0,0
llama31_instruct,10,loss,trait,HaPc,0,2.0,1.0,0.6666666666666666,0.3333333333333333,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,0.6666666666666667,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,1.0,3,1,0
llama31_instruct,10,loss,trait,HaPd,0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.6666666666666667,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,HaSh,0,2.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,1.0,3,0,0
llama31_instruct,10,loss,trait,HrAs,1,-1.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,-0.0,0.33333333333333337,-0.33333333333333337,0.0,3,0,0
llama31_instruct,10,loss,trait,HrBa,1,-1.0,0.6666666666666666,1.0,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.33333333333333337,0.3333333333333333,-0.33333333333333337,0.3333333333333333,-0.6666666666666667,0.33333333333333337,3,1,0
llama31_instruct,10,loss,trait,HrCh,1,-1.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,-0.0,0.33333333333333337,-0.33333333333333337,0.0,3,0,0
llama31_instruct,10,loss,trait,HrCo,1,-1.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,-0.0,0.6666666666666667,-0.6666666666666667,0.0,3,0,0
llama31_instruct,10,loss,trait,HrHr,1,-1.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,-0.0,0.33333333333333337,-0.33333333333333337,0.0,3,0,0
llama31_instruct,10,loss,trait,HrSh,1,-1.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,-0.0,0.6666666666666667,-0.6666666666666667,0.0,3,0,0
llama31_instruct,10,loss,trait,NcAs,0,1.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,1.0,3,0,0
llama31_instruct,10,loss,trait,NcBa,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0
llama31_instruct,10,loss,trait,NcCh,0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,NcCo,0,1.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,1.0,3,0,0
llama31_instruct,10,loss,trait,NcHr,0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,3,2
llama31_instruct,10,loss,trait,NcNc,0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,NcPd,0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,0.6666666666666667,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,1.0,3,1,0
llama31_instruct,10,loss,trait,NcSh,0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,PcAs,0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,3,0,0
llama31_instruct,10,loss,trait,PcBa,0,2.0,1.0,0.6666666666666666,0.3333333333333333,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,0.6666666666666667,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,1.0,3,1,0
llama31_instruct,10,loss,trait,PcCh,0,2.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,PcCo,0,2.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,1.0,3,0,0
llama31_instruct,10,loss,trait,PcHr,0,2.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,0.0,-0.6666666666666667,0.6666666666666667,1.0,3,0,0
llama31_instruct,10,loss,trait,PcNc,0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,-0.3333333333333333,0.6666666666666667,0.6666666666666666,3,1,1
llama31_instruct,10,loss,trait,PcPc,0,2.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,0.33333333333333337,1.0,3,0,0
llama31_instruct,10,loss,trait,PcPd,0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,3,2,1
llama31_instruct,10,loss,trait,PcSh,0,2.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.33333333333333337,-0.33333333333333337,0.0,1.0,3,1,0
llama31_instruct,10,loss,trait,PdAs,1,-1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0,0.33333333333333337,3,1,1
llama31_instruct,10,loss,trait,PdBa,1,-1.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.0,0.0,3,1,1
llama31_instruct,10,loss,trait,PdCh,1,-1.0,1.0,0.6666666666666666,0.3333333333333333,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.6666666666666667,-0.33333333333333337,0.0,3,1,1
llama31_instruct,10,loss,trait,PdCo,1,-1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,-0.0,-0.33333333333333337,0.33333333333333337,3,1,0
llama31_instruct,10,loss,trait,PdHr,1,-1.0,1.0,1.0,0.6666666666666666,0.0,-0.33333333333333337,0.0,0.33333333333333337,-0.0,0.33333333333333337,-0.33333333333333337,0.0,3,0,0
llama31_instruct,10,loss,trait,PdSh,1,-1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,-0.0,0.3333333333333333,-0.3333333333333333,0.33333333333333337,3,0,0
llama31_instruct,10,loss,trait,ShAs,1,-1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.6666666666666667,3,0,0
llama31_instruct,10,loss,trait,ShBa,1,-1.0,1.0,0.6666666666666666,0.3333333333333333,-0.33333333333333337,-0.6666666666666667,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.6666666666666667,-0.33333333333333337,0.0,3,1,1
llama31_instruct,10,loss,trait,ShCh,1,-1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,-0.0,0.3333333333333333,-0.3333333333333333,0.33333333333333337,3,2,1
llama31_instruct,10,loss,trait,ShSh,1,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,3,0,0
llama31_instruct,10,inequity,trait,AsBa,1,-1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.0,0.33333333333333337,0.0,-0.33333333333333337,-0.0,-0.33333333333333337,0.33333333333333337,3,1,0
llama31_instruct,10,inequity,trait,ChAs,0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666666,3,1,0
llama31_instruct,10,inequity,trait,ChBa,1,-1.0,1.0,1.0,0.3333333333333333,0.0,-0.6666666666666667,0.0,0.6666666666666667,-0.0,0.6666666666666667,-0.6666666666666667,0.0,3,0,0
llama31_instruct,10,inequity,trait,CmCo,1,-1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.6666666666666667,3,0,0
llama31_instruct,10,inequity,trait,CmPc,1,-1.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.0,0.0,3,1,1
llama31_instruct,10,inequity,trait,DlCm,1,-1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0,0.33333333333333337,3,1,1
llama31_instruct,10,inequity,trait,DlHr,1,-1.0,0.6666666666666666,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-0.0,0.33333333333333337,3,1,0
llama31_instruct,10,inequity,trait,HaAs,0,1.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.33333333333333337,-0.33333333333333337,0.0,1.0,3,1,0
llama31_instruct,10,inequity,trait,HaBa,1,-1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0,0.33333333333333337,3,1,1
llama31_instruct,10,inequity,trait,HaCh,1,-1.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.0,0.0,3,1,1
llama31_instruct,10,inequity,trait,HaCm,1,-1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.33333333333333337,3,0,0
llama31_instruct,10,inequity,trait,HaHr,1,-1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.0,0.3333333333333333,0.33333333333333337,3,1,1
llama31_instruct,10,inequity,trait,HaSh,0,1.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.33333333333333337,-0.33333333333333337,0.0,1.0,3,1,0
llama31_instruct,10,inequity,trait,HrCo,1,-1.0,1.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667,-0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.0,0.0,3,2,2
llama31_instruct,10,inequity,trait,NcAs,0,2.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.33333333333333337,-0.33333333333333337,0.0,1.0,3,1,0
llama31_instruct,10,inequity,trait,NcBa,1,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,3,0,0
llama31_instruct,10,inequity,trait,NcCh,1,-1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.33333333333333337,3,2,1
llama31_instruct,10,inequity,trait,NcCo,0,1.0,1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,0.33333333333333337,-0.33333333333333337,-0.33333333333333337,0.0,1.0,3,1,0
llama31_instruct,10,inequity,trait,NcHr,1,-2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.6666666666666667,3,2,1
llama31_instruct,10,inequity,trait,NcSh,0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.6666666666666666,3,1,0
llama31_instruct,10,inequity,trait,PcHr,1,-1.0,1.0,0.3333333333333333,0.3333333333333333,-0.6666666666666667,-0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.0,0.0,3,2,2
llama31_instruct,10,inequity,trait,PcNc,0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,3,0,0
llama31_instruct,10,inequity,trait,PcPd,1,-1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0,0.33333333333333337,3,1,1
